,#AUTHID,STATUS,sentiNEG,sentiPOS,sentiNEU,sentiCOMPOUND,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,Unnamed: 20,Unnamed: 21
3125,b4a21c82de4011033c8ac67081ff939c,let deeply truly oh lord none completely pray show me way perfect sing praise let walk love joy peace patience kindness goodness gentleness self control thing law,0.104,0,0.896,-0.1027,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,06/30/09 03:51 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3126,b4a21c82de4011033c8ac67081ff939c,dude freaking engaged sweetest angel fiance ever thank lord woman,0.459,0,0.541,-0.9325,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,07/16/09 02:58 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3127,b4a21c82de4011033c8ac67081ff939c,0Happyfaceorsmiley,0,0.316,0.684,0.7184,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,07-10-2009 01:25,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3128,b4a21c82de4011033c8ac67081ff939c,anxiously attached ask help accept it ill drag intestine dyer thank much,0.203,0.266,0.531,0.4019,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09-12-2009 20:07,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3129,b4a21c82de4011033c8ac67081ff939c,hope wasteland faith stone figure hewn down blood flowing ancient sewers,0,0.186,0.814,0.6705,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09-05-2009 18:12,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3130,b4a21c82de4011033c8ac67081ff939c,remember earth turned slowly so i'll wait light turned again lost place stop story i'll find way til only spinning,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,07-12-2009 14:50,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3131,b4a21c82de4011033c8ac67081ff939c,lord please bless together difficult long without treasure graced with pray bring safely pursue well,0.577,0,0.423,-0.4767,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09-12-2009 15:32,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3132,b4a21c82de4011033c8ac67081ff939c,probably long used shock haha fiance wow fiance pursuing pearl value,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/17/09 02:30 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3133,b4a21c82de4011033c8ac67081ff939c,everlasting eternal one zealous conqueror creator sustainer almightyhow appeal highest pleasure bring already have vanity even define mission bring glory utter foolishness lift dirty hands sing defiled lips,0.244,0.319,0.438,0.0516,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/21/09 02:02 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3134,b4a21c82de4011033c8ac67081ff939c,waiting lord morning,0.15,0.207,0.643,0.2023,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/27/09 03:30 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3135,b4a21c82de4011033c8ac67081ff939c,understand ridiculously excited fiance must win lottery somersaults run hundred mile effortlessly wake bird chirping eat super yummy meal addicted oxygen than might close scratching surface maybe,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/27/09 03:03 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3136,b4a21c82de4011033c8ac67081ff939c,examining himself 2 cor 135 testing faith salvation fear trembling god work act according purpose phillipians 21213,0,0.474,0.526,0.8689,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,09/15/09 08:30 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3137,b4a21c82de4011033c8ac67081ff939c,were going earlier rounds loaded god complex pointed us lord please god here please bless heart,0.583,0,0.417,-0.1027,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10-09-2009 17:23,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3138,b4a21c82de4011033c8ac67081ff939c,bring semester fun thing learn god know someones always missing campus though term without hersigh,0,0.333,0.667,0.7184,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/21/09 12:43 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3139,b4a21c82de4011033c8ac67081ff939c,darling oh simple thing many granted thank lord gift life thank lord,0,0.387,0.613,0.743,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/16/09 01:32 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3140,b4a21c82de4011033c8ac67081ff939c,i lie beyond already won away blood cover bones without blood perfect nothing all,0,0.32,0.68,0.7902,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/24/09 04:02 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3141,b4a21c82de4011033c8ac67081ff939c,darling anymore sad daysConfusionlord sustanence always are especially joy 700 mile away me propname miss you,0,0.627,0.373,0.8126,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/23/09 03:22 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3142,b4a21c82de4011033c8ac67081ff939c,we son holy wratha shining light darkthe one walk amongst despairno sign fear hearts,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/27/09 03:00 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3143,b4a21c82de4011033c8ac67081ff939c,6am saturday far early drag one's self bedug god thank morning even though is sleeping awayit beautiful morning,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/28/09 02:43 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3144,b4a21c82de4011033c8ac67081ff939c,make happy apparently suck knowing make u happy measurable replicable scientific fact dunno strike funny lol lord teach u joyful you,0,0.73,0.27,0.4019,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-05-2009 05:06,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3145,b4a21c82de4011033c8ac67081ff939c,works why how made me gave me let yours please yours let holy you desire boil vapor skin forever burn everlasting flame flinted face calloused knuckles grinding teeth my best that's got,0.214,0,0.786,-0.4588,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/31/09 03:00 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3146,b4a21c82de4011033c8ac67081ff939c,i believe world burning ground oh well guess we're gonna find out how far come lord let u here waste many thing matter worth it really,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-01-2009 13:21,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3147,b4a21c82de4011033c8ac67081ff939c,never seems stop changing crazy college almost over wow lord please guide step formless yet traced me,0.211,0,0.789,-0.1531,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-03-2009 19:30,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3148,b4a21c82de4011033c8ac67081ff939c,dude freaking snowing yay lets play it,0,0.669,0.331,0.7964,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-04-2009 18:16,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3149,b4a21c82de4011033c8ac67081ff939c,i gotta peeling woohoo that tonight's gonna night prayers answered sweetly thing well thanks god,0.114,0.485,0.4,0.7568,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-09-2009 02:44,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3150,b4a21c82de4011033c8ac67081ff939c,say do be time 24 hour already small amount time hard without you,0.126,0.182,0.692,0.2263,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-06-2009 15:22,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3151,b4a21c82de4011033c8ac67081ff939c,cancer death bring u heart family really lord rate itll coming clouds blowing mind shaking u complacent livescomplacent daily grind complacent justifiable selfpity complacent selfcenteredness itll show u wrong are,0.205,0.062,0.733,-0.5994,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/21/09 06:54 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3152,b4a21c82de4011033c8ac67081ff939c,walked thousand mile grace far could walk foreverjesus me may praised every step take always,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-12-2009 18:16,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3153,b4a21c82de4011033c8ac67081ff939c,i believe coming end oh well guess were gonna pretend ever feel five year old content cover his her eye feel safe secure you meloli u stop ignoring important things away ignore them promise,0.371,0.145,0.484,-0.2023,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-12-2009 03:14,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3154,b4a21c82de4011033c8ac67081ff939c,neoplatonic thinking postulate the one infinite give rise eventually world becoming lord were are forever be one may draw thought essential creativity may made form good,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/30/09 10:24 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3155,b4a21c82de4011033c8ac67081ff939c,are Happyfaceorsmileyexceptwheres julie Frownsadandryorpouting anymore,0.187,0.244,0.569,0.1779,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/14/09 09:25 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3156,b4a21c82de4011033c8ac67081ff939c,no demanding without understanding propname,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/20/09 12:36 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3157,b4a21c82de4011033c8ac67081ff939c,ever since born ive deciding end let light guide way oh lord shepherd,0.255,0.085,0.66,-0.7506,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/13/09 11:12 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3158,b4a21c82de4011033c8ac67081ff939c,long alive id die you thank lord awakening within me,0.286,0,0.714,-0.34,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/26/09 02:15 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3159,b4a21c82de4011033c8ac67081ff939c,all weirdos better every day i never know that might places propname,0.211,0,0.789,-0.6124,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10-07-2009 01:06,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3160,b4a21c82de4011033c8ac67081ff939c,wilt thou change world wilt thou change thyselfcant both,0.061,0.157,0.783,0.4939,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/19/09 03:21 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3161,b4a21c82de4011033c8ac67081ff939c,propname spice life apparently signature strength Happyfaceorsmiley help adventurous today thank you lord making salt light,0.257,0.248,0.495,-0.0516,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/20/09 02:45 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3162,b4a21c82de4011033c8ac67081ff939c,screw axle,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01/16/10 03:04 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3163,b4a21c82de4011033c8ac67081ff939c,why art thou cast oh soul oh yeah darling here lord high calling indeed,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/24/09 04:58 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3164,b4a21c82de4011033c8ac67081ff939c,thank you lord three year ago let start mine amazing woman ever,0.307,0.254,0.439,-0.1531,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/19/09 12:14 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3165,b4a21c82de4011033c8ac67081ff939c,valentines everybody especially sweet fiancee with two esConfusion  make special me hey yall granted hold arms id give arm now,0,0.226,0.774,0.4215,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/24/09 05:24 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3166,b4a21c82de4011033c8ac67081ff939c,though air cold outside pray warm heart love,0,0.223,0.777,0.0382,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-11-2009 14:57,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3167,b4a21c82de4011033c8ac67081ff939c,updated profilemuch changed since college,0.13,0,0.87,-0.4588,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/30/09 10:40 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3168,b4a21c82de4011033c8ac67081ff939c,scouty doctor,0,0.115,0.885,0.296,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-02-2009 20:37,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3169,b4a21c82de4011033c8ac67081ff939c,holiday overcrap,0,0.18,0.82,0.3875,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-05-2009 06:39,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3170,b4a21c82de4011033c8ac67081ff939c,apparently owner school decided thing complicated possible enter stupidly expensive computer program,0.172,0.414,0.414,0.5423,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11-11-2009 20:13,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3171,b4a21c82de4011033c8ac67081ff939c,birthday propname stadium dog me,0.32,0,0.68,-0.5106,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-02-2009 23:11,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3172,b4a21c82de4011033c8ac67081ff939c,atl foggyluckly falling place without even anything,0,0.211,0.789,0.4588,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-03-2009 18:03,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3173,b4a21c82de4011033c8ac67081ff939c,ready suprize trip mii wish better circumstance,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-09-2009 03:42,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3174,b4a21c82de4011033c8ac67081ff939c,wow nothing losing mac team tryi thank pete ruining game wellmark,0,0.419,0.581,0.1139,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-09-2009 04:57,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3175,b4a21c82de4011033c8ac67081ff939c,give left ear able watch big ten network ordered thanks ruining game comcast,0.375,0,0.625,-0.34,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/17/09 07:27 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3176,b4a21c82de4011033c8ac67081ff939c,home trying remember related witch kid belong with cousin and craving polish food another development thought able escape country music north reality worse,0.375,0,0.625,-0.4585,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/14/09 04:36 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3177,b4a21c82de4011033c8ac67081ff939c,even though sister blood traidergo green nd,0.147,0,0.853,-0.4767,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-04-2009 04:10,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3178,b4a21c82de4011033c8ac67081ff939c,slash convertible top 2 day leave beach vacation someone serious asshole,0.474,0,0.526,-0.4019,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,10/29/09 02:29 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3179,b4a21c82de4011033c8ac67081ff939c,breaking news atlanta zoo old guy long white beard caught try lure 2 animal exhibits also reported arrived large wooden boat,0,0.474,0.526,0.4019,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-11-2009 01:09,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3180,b4a21c82de4011033c8ac67081ff939c,glad say parent arrived michigan safelyeven thier bag lost,0,0.231,0.769,0.2023,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-11-2009 06:32,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3181,b4a21c82de4011033c8ac67081ff939c,miami dolphin common 70000 stand yell jesus christ,0,0.375,0.625,0.6369,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-11-2009 19:56,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3182,b4a21c82de4011033c8ac67081ff939c,world coming complete ahole douchebag making apology tour called girl personally say sorry role model kids realted note recession american can moment before i feeling feisty today,0,0.333,0.667,0.5423,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/13/09 06:15 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3183,b4a21c82de4011033c8ac67081ff939c,prospective student asked outis 3 yet week crazy,0.078,0.1,0.822,0.128,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-10-2009 16:13,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3184,b4a21c82de4011033c8ac67081ff939c,terrified half deflated mylar balloon outside condo went walk barked peed grabbed toss out frady pup,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/15/09 06:20 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3185,b4a21c82de4011033c8ac67081ff939c,guy manipedi tonight reminded someone dad golf withkinda reminded started singing along radio ace base madonna cher hard laugh atlanta,0.395,0.488,0.116,0.2023,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/15/09 12:53 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3186,b4a21c82de4011033c8ac67081ff939c,realize the guy to catch predator Confusion went msu actually pretty cool bad as turtleneck,0.153,0.171,0.676,0.1531,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/26/09 02:56 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3187,b4a21c82de4011033c8ac67081ff939c,almost weekendonly short hoursi it,0,0.231,0.769,0.6369,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-06-2009 05:52,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3188,b4a21c82de4011033c8ac67081ff939c,gods name happened cnncom,0,0.512,0.488,0.2732,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-07-2009 00:52,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3189,b4a21c82de4011033c8ac67081ff939c,fell car morningi hope predictor bad day,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/17/09 05:20 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3190,b4a21c82de4011033c8ac67081ff939c,dangis feel wing all personally wing cup make smile reason suprizing number red wing fans,0.316,0.54,0.144,0.3724,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/26/09 01:50 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3191,b4a21c82de4011033c8ac67081ff939c,cant wait dress trick treating,0.215,0.156,0.63,-0.1531,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/21/09 06:23 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3192,b4a21c82de4011033c8ac67081ff939c,quite possibly msu team big ten team many penalty losethe pizza pizza bowl goal nowand hockey sucking big onewhen basketball start,0,0.253,0.747,0.8591,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/14/09 04:10 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3193,b4a21c82de4011033c8ac67081ff939c,hey atlanta may evening news some guy shot foot parking lot share probation office i heard rumor shot himself,0.209,0,0.791,-0.4404,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/28/09 05:47 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3194,b4a21c82de4011033c8ac67081ff939c,push print once you copy don't look moron bring 6 copy 6 time pressed print,0,0.445,0.555,0.6815,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/21/09 08:47 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3195,b4a21c82de4011033c8ac67081ff939c,embarrassed blasting glee soundtrack cruising around top down imagine,0.28,0.335,0.385,0.25,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/21/09 04:03 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3196,b4a21c82de4011033c8ac67081ff939c,mom talking food reminds night sick year michigan,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/22/09 04:00 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3197,b4a21c82de4011033c8ac67081ff939c,start book club girlfriends and peach interested mind excuse sit around drink wine maybe talk book minutes,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/22/09 10:53 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3198,b4a21c82de4011033c8ac67081ff939c,keep reminding myself one week vacation week vacation,0.36,0.113,0.527,-0.9063,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/25/09 06:48 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3199,b4a21c82de4011033c8ac67081ff939c,cannot crush shoe,0.216,0,0.784,-0.5106,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/20/09 06:38 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3200,b4a21c82de4011033c8ac67081ff939c,hobbit flash forward show crazy,0.294,0.227,0.478,-0.0314,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-11-2009 18:10,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3201,b4a21c82de4011033c8ac67081ff939c,cannot believe celebrating pizza pizza bowl,0,0.608,0.392,0.4767,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/30/09 04:01 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3202,b4a21c82de4011033c8ac67081ff939c,twlight team taylorConfusion me extreeme taking kid tonight elementary school school tomorrow guess taking kid period attack sexual stuff,0,0.2,0.8,0.4588,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-05-2009 17:14,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3203,b4a21c82de4011033c8ac67081ff939c,mouth always get trouble,0.216,0.258,0.526,-0.0516,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/26/09 05:18 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3204,b4a21c82de4011033c8ac67081ff939c,hopefully week kick butti,0.464,0,0.536,-0.3818,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,11/21/09 05:28 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3205,b4a21c82de4011033c8ac67081ff939c,wowi watched baseball yearthe twin playing wellcrap,0.125,0.59,0.285,0.7997,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/29/09 01:35 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3206,b4a21c82de4011033c8ac67081ff939c,glee badhere question diva tell lady find father,0,0.434,0.566,0.5574,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/31/09 03:04 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3207,b4a21c82de4011033c8ac67081ff939c,rest peace uga bulldog world college mascot morn,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/30/09 04:08 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3208,b4a21c82de4011033c8ac67081ff939c,maybe seisure seems ok today weird movements eating drinking cagemate acting normali read online stroke common doesnt sound bounce quick,0,0.42,0.58,0.4404,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/14/09 09:05 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3209,b4a21c82de4011033c8ac67081ff939c,since become center universe,0,0.326,0.674,0.4404,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/20/09 09:04 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3210,b4a21c82de4011033c8ac67081ff939c,dreading glee week,0.042,0.276,0.682,0.7845,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-02-2009 02:53,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3211,b4a21c82de4011033c8ac67081ff939c,cover shameful darkness former sister became fan michigan football there family matterthat make you former sibling walmart wolverineyes went there loyalty lie kidney piece livergo nittany lions,0,0.605,0.395,0.93,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-09-2009 15:26,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3212,b4a21c82de4011033c8ac67081ff939c,rain gotten today fact flat iron diedbad hair cranky at least look forward glee tonight,0,0.375,0.625,0.0516,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-04-2010 18:33,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3213,b4a21c82de4011033c8ac67081ff939c,well didnt coming,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-03-2009 02:04,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3214,b4a21c82de4011033c8ac67081ff939c,putting together cover letter resume i,0,0.556,0.444,0.3612,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-04-2010 16:06,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3215,b4a21c82de4011033c8ac67081ff939c,doesn't kill stronger,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-02-2009 03:43,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3216,b4a21c82de4011033c8ac67081ff939c,looking up able exchange defective flat iron realized moon come thanksgiving body me looking forward glee i feel dirty thinking hot,0.636,0,0.364,-0.5423,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-09-2009 01:05,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3217,b4a21c82de4011033c8ac67081ff939c,christmas cards send address recovering american soldier co army medical center 6900 georgia avenue nw washington dc 20307 pas on many card wonderful special get pas friends just copy paste wallConfusion,0,0.46,0.54,0.9436,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-03-2009 17:36,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3218,b4a21c82de4011033c8ac67081ff939c,metal block beginning mini breakdown feel something coming on everything starting me,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/24/09 03:31 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3219,b4a21c82de4011033c8ac67081ff939c,kinda wish snowingjust night able enjoy cup coffee vanish,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/24/09 06:15 AM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3220,b4a21c82de4011033c8ac67081ff939c,hate say this tonight actually pretty good having hard choosing lately,0.169,0.187,0.644,0.0701,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12/29/09 04:01 PM,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3221,b4a21c82de4011033c8ac67081ff939c,so ticket saturdays spartan wallop mail tomorrowdoes u2,0,0,1,0,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,12-10-2009 03:39,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3222,b4a21c82de4011033c8ac67081ff939c,let spartan let go,0.21,0,0.79,-0.7269,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-06-2010 05:34,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3223,b4a21c82de4011033c8ac67081ff939c,mag named decade worst since wwii thought is enough decade since wwii able clearly desern worst granted ten year kinda sucked far national tragitybut call worst since wwii,0.132,0.316,0.552,0.5155,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-08-2010 02:40,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3224,b4a21c82de4011033c8ac67081ff939c,suckpropname came 40 mega roll ply toilet paperi using prison tp least easter,0,0.466,0.534,0.7269,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-08-2010 16:39,254,30611.8,96.03,0.02,31359,0.49,0.09,,
3225,b4a21c82de4011033c8ac67081ff939c,wow funki idea fired knew likely season hardly ever miss stuff,0,0.231,0.769,0.34,4.55,2.2,3.3,3.9,3.65,y,n,n,y,n,01-07-2010 16:09,254,30611.8,96.03,0.02,31359,0.49,0.09,,
